id	symbol	p_val|float	avg_logFC|float	p_val_adj|float	_hprdClass	_expr	_geneLists
ACOT7	ACOT7	0.00000E+00	1.1668433006883	0	Enzyme: Hydrolase	BrainSpLMD|11332;Eurexp|euxassay_011287|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, mantle layer, molar, neural retina, thoracic, thymus primordium, thyroid, trigeminal V, vagus X, ventral grey horn, vestibulocochlear VIII	OMIM|602587
ALDOA	ALDOA	0.00000E+00	1.55706558623959	0	Enzyme: Lyase;Enzyme: Aldolase	BrainSpLMD|226	OMIM|103850;HPO|226|Autosomal recessive inheritance, Cholecystitis, Cholelithiasis, Delayed puberty, Epicanthus, Jaundice, Low posterior hairline, Nonspherocytic hemolytic anemia, Normochromic anemia, Normocytic anemia, Ptosis, Short neck, Short stature, Splenomegaly
ANXA6	ANXA6	0.00000E+00	0.800801085485127	0	Calcium binding protein	BrainSpLMD|309	OMIM|114070
AP2S1	AP2S1	0.00000E+00	0.694570030554492	0	Adapter molecule	BrainSpLMD|1175	OMIM|602242;HPO|1175|Autosomal dominant inheritance, Bone pain, Chondrocalcinosis, Hypercalcemia, Hypermagnesemia, Hypocalciuria, Hypophosphatemia, Multiple lipomas, Osteomalacia, Pancreatitis, Parathormone-independent increased renal tubular calcium reabsorption, Primary hyperparathyroidism
ARF1	ARF1	0.00000E+00	0.842928937002086	0	GTPase	BrainSpLMD|375	OMIM|103180
ARHGDIG	ARHGDIG	0.00000E+00	0.627422522244299	0	Unclassified	BrainSpLMD|398;Eurexp|euxassay_005682|basal plate, dorsal root ganglion, facial VII, floorplate, glossopharyngeal IX, mantle layer, molar, olfactory, trigeminal V, vagus X, ventral grey horn, ventricular layer, vestibulocochlear VIII	OMIM|602844
ARPC5L	ARPC5L	0.00000E+00	0.779793374159851	0	Unclassified	BrainSpLMD|81873;Eurexp|euxassay_001950|basal plate, dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, olfactory, submandibular gland primordium, thymus primordium, trigeminal V, vagus X, ventral grey horn, ventricular layer, vibrissa	
ATP6V0B	ATP6V0B	0.00000E+00	1.0906243003267	0	ATPase	BrainSpLMD|533;Eurexp|euxassay_004026|brain, cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, spinal cord, thoracic, trigeminal V, vestibulocochlear VIII	OMIM|603717
ATP6V1C1	ATP6V1C1	0.00000E+00	0.801681819104127	0	ATPase	BrainSpLMD|528;Eurexp|euxassay_002745|basal plate, dorsal root ganglion, facial VII, glossopharyngeal IX, inferior, mantle layer, marginal layer, superior, trigeminal V, vagus X, ventral grey horn, vestibular component, vibrissa	OMIM|603097
ATP6V1D	ATP6V1D	0.00000E+00	0.927477689927278	0	ATPase	BrainSpLMD|51382;Eurexp|euxassay_003760|dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, stroma, trigeminal V, vagus X, vestibulocochlear VIII, vibrissa	OMIM|609398
ATP6V1E1	ATP6V1E1	0.00000E+00	0.966523425957733	0	ATPase	BrainSpLMD|529;Eurexp|euxassay_018854|adrenal gland, basal plate, calyces, cochlear component, dorsal root ganglion, facial VII, inferior, superior, testis, trigeminal V, vagus X, vestibular component	OMIM|108746;HPO|529|Abnormal apolipoprotein level, Abnormal isoelectric focusing of serum transferrin, Abnormal subcutaneous fat tissue distribution, Aortic regurgitation, Atrial septal defect, Autosomal recessive inheritance, Bilateral cryptorchidism, Broad columella, Broad nasal tip, Carious teeth, Cerebellar hypoplasia, Coarse hair, Congenital hip dislocation, Dandy-Walker malformation, Decreased body weight, Decreased muscle mass, Delayed closure of the anterior fontanelle, Delayed speech and language development, Dementia, Dental crowding, Disproportionate tall stature, Downslanted palpebral fissures, Entropion, Excessive wrinkled skin, Failure to thrive, Feeding difficulties, Fragmented elastic fibers in the dermis, Generalized hypotonia, Generalized joint laxity, Global developmental delay, Hand clenching, High palate, Hip dysplasia, Hypertelorism, Infantile muscular hypotonia, Inguinal hernia, Intellectual disability, profound, Intrauterine growth retardation, Joint laxity, Knee flexion contracture, Kyphoscoliosis, Laryngomalacia, Lipodystrophy, Lissencephaly, Long philtrum, Low-set ears, Malar flattening, Mitral valve prolapse, Motor delay, Narrow naris, Nystagmus, Pachygyria, Pes planus, Polymicrogyria, Poor speech, Postnatal growth retardation, Progressive microcephaly, Prominent nasolabial fold, Prominent veins on trunk, Psychomotor deterioration, Reduced subcutaneous adipose tissue, Redundant neck skin, Seizures, Severe Myopia, Short nose, Short stature, Smooth philtrum, Sparse hair, Spasticity, Strabismus, Subretinal pigment epithelium hemorrhage, Talipes equinovarus, Thick cerebral cortex, Thick hair, Tricuspid regurgitation
ATXN7L3B	ATXN7L3B	0.00000E+00	0.741009636367595	0	-	BrainSpLMD|552889	OMIM|615579
BEX5	BEX5	0.00000E+00	0.904582341786302	0	Unclassified		OMIM|300693
BNIP3	BNIP3	0.00000E+00	0.922262712285342	0	Unclassified	BrainSpLMD|664;Eurexp|euxassay_004164|axial skeleton, clavicle, epithelium, mesenchyme, midgut, olfactory, stomach, ventricle	OMIM|603293
C1QBP	C1QBP	0.00000E+00	0.593172240850239	0	Complement receptor	BrainSpLMD|708;Eurexp|euxassay_002685|axial muscle, incisor, midgut, molar, orbito-sphenoid, submandibular gland primordium, thymus primordium, ventricular layer, vibrissa	OMIM|601269
CADM3	CADM3	0.00000E+00	0.751095410326715	0	Immunoglobulin	BrainSpLMD|57863;Eurexp|euxassay_014341|brain, dorsal root ganglion, facial VII, glossopharyngeal IX, neural retina, olfactory, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII;BrainSpMouseDev|60961	OMIM|609743
CALM3	CALM3	0.00000E+00	1.19524520378489	0	Calcium binding protein	BrainSpLMD|808	OMIM|114183;HPO|808|Ventricular tachycardia, Vertigo
CCDC85B	CCDC85B	0.00000E+00	1.00834432148616	0	Unclassified	BrainSpLMD|11007	OMIM|605360
CDK5R2	CDK5R2	0.00000E+00	0.499944291320915	0	Regulatory/other subunit	BrainSpLMD|8941	OMIM|603764
