id	symbol	p_val|float	avg_logFC|float	p_val_adj|float	_hprdClass	_expr	_geneLists
ARL4D	ARL4D	0.00000E+00	0.813170035078885	0	GTPase	BrainSpLMD|379	OMIM|600732
ATAT1	ATAT1	0.00000E+00	0.635260900835969	0	Unclassified	BrainSpLMD|79969;Eurexp|euxassay_009892|brain, neural retina, spinal cord	OMIM|615556
BMP3	BMP3	0.00000E+00	0.578298790272267	0	Ligand	BrainSpLMD|651;Eurexp|euxassay_008763|axial muscle, axial skeleton, cervical, cervico-thoracic, extrinsic ocular muscle, lip, lung, mandible, mantle layer, maxilla, mesenchyme, metanephros, metatarsus, midgut, nasal septum, nucleus pulposus, orbito-sphenoid, palatal shelf, phalanx, pharyngo-tympanic tube, rib, skeletal muscle, stomach, temporal bone, thoracic, turbinate bones, ureter, urethra, vibrissa;BrainSpMouseDev|74232	OMIM|112263
C2orf68	C2orf68	0.00000E+00	0.732309912185945	0	Unclassified		
CD24	CD24	0.00000E+00	1.13599689851919	0		BrainSpLMD|100133941;BrainSpMouseDev|12269	OMIM|600074
CRMP1	CRMP1	0.00000E+00	1.09895741254477	0	Enzyme: Hydrolase	BrainSpLMD|1400;Eurexp|euxassay_006182|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, genital tubercle, glossopharyngeal IX, midgut, neural retina, rectum, spinal cord, stomach, thoracic, tongue, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|602462
CXCR4	CXCR4	0.00000E+00	1.16085376897271	0	G protein coupled receptor	BrainSpLMD|7852;Eurexp|euxassay_006007|cervical, cervico-thoracic, corpus striatum, incisor, mantle layer, mitral valve, molar, neural retina, olfactory, thoracic, thymus primordium, valve, ventricular layer, vibrissa;BrainSpMouseDev|12551	OMIM|162643;COSMIC||WM;HPO|7852|Abnormality of female external genitalia, Abnormality of female internal genitalia, Autosomal dominant inheritance, Bone marrow hypercellularity, Bronchiectasis, Decreased antibody level in blood, IgG deficiency, Infantile onset, Myelokathexis, Neutropenia, Recurrent bacterial infections, Recurrent upper respiratory tract infections, Verrucae
DACT1	DACT1	0.00000E+00	0.4248081807152	0	Unclassified	BrainSpLMD|51339;Eurexp|euxassay_009577|aorta, associated mesenchyme, capsule, cartilaginous ring, cortex, mantle layer, medullary stroma, mesenchyme, mesentery, midgut, oesophagus;BrainSpMouseDev|37599	OMIM|607861;HPO|51339|Anal atresia, Anencephaly, Anteriorly placed anus, Autosomal dominant inheritance, Bifid uterus, Cervical spina bifida, Clinodactyly of the 5th finger, Constipation, Crossed fused renal ectopia, Cryptorchidism, Cupped ear, External ear malformation, Hearing impairment, Hypospadias, Microtia, Myelomeningocele, Overfolded helix, Pes planus, Preauricular skin tag, Preaxial hand polydactyly, Rectoperineal fistula, Rectovaginal fistula, Renal insufficiency, Scoliosis, Spina bifida occulta, Subcutaneous nodule, Toe clinodactyly, Triphalangeal thumb
DLX2	DLX2	0.00000E+00	0.916549120266748	0	Transcription factor	BrainSpLMD|1746;BrainSpMouseDev|13171	SFARI||Autism, 4 - Minimal evidence;OMIM|126255
DLX5	DLX5	0.00000E+00	0.93819739095349	0	Transcription regulatory protein	BrainSpLMD|1749;BrainSpMouseDev|13174	OMIM|600028;HPO|1749|Autosomal recessive inheritance, Finger syndactyly, Oligodactyly, Sensorineural hearing impairment, Split foot, Split hand
