id	symbol	p_val|float	avg_logFC|float	p_val_adj|float	_hprdClass	_expr	_geneLists
ABCC3	ABCC3	0.00000E+00	0.7325024031639	0	Membrane transport protein	BrainSpLMD|8714	OMIM|604323
ABCC8	ABCC8	0.00000E+00	0.774224375295165	0	Transport/cargo protein	BrainSpLMD|6833;Eurexp|euxassay_012891|mantle layer, marginal layer, pancreas	OMIM|600509;HPO|6833|Abnormal heart morphology, Abnormality of fatty-acid metabolism, Abnormality of the ear, Abnormality of the immune system, Abnormality of the pancreatic islet cells, Anteverted nares, Arthrogryposis multiplex congenita, Ataxia, Autosomal dominant inheritance, Autosomal recessive inheritance, Beta-cell dysfunction, Bilateral ptosis, Clinodactyly, Coma, Contractures of the joints of the lower limbs, Dehydration, Diabetes mellitus, Diarrhea, Downturned corners of mouth, Drowsiness, Elevated hemoglobin A1c, Failure to thrive, Generalized myoclonic seizures, Generalized tonic-clonic seizures, Global developmental delay, Glycosuria, Hepatomegaly, Heterogeneous, Hyperglycemia, Hyperhidrosis, Hyperinsulinemic hypoglycemia, Hyperreflexia, Hypoglycemia, Hypoglycemic coma, Hypoglycemic seizures, Hypoketotic hypoglycemia, Hypovolemia, Hypsarrhythmia, Insulin resistance, Intellectual disability, Intrauterine growth retardation, Irritability, Ketoacidosis, Ketonuria, Large for gestational age, Late onset, Lethargy, Limb joint contracture, Long philtrum, Microalbuminuria, Microcephaly, Mild global developmental delay, Motor delay, Muscle weakness, Muscular hypotonia of the trunk, Neonatal hypoglycemia, Neonatal insulin-dependent diabetes mellitus, Pallor, Pancreatic islet-cell hyperplasia, Peripheral neuropathy, Progressive neurologic deterioration, Prominent metopic ridge, Ptosis, Radial deviation of finger, Reduced pancreatic beta cells, Retinopathy, Seizures, Short nose, Small for gestational age, Spasticity, Strabismus, Tachycardia, Transient neonatal diabetes mellitus, Type II diabetes mellitus, Vitamin B1 deficiency, Vomiting, Weight loss
ANXA1	ANXA1	0.00000E+00	0.976008876006996	0	Calcium binding protein	BrainSpLMD|301;Eurexp|euxassay_004813|clavicle, epidermis, fundus region, left lung, mandible, oesophagus, oral epithelium, rib, right lung, stomach, submandibular gland primordium, thyroid, trachea, urethra, ventricular layer, vibrissa	SFARI||Autism, 3 - Suggestive evidence;OMIM|151690
ARNTL2	ARNTL2	0.00000E+00	0.856209279030442	0	Transcription factor	BrainSpLMD|56938;BrainSpMouseDev|93055	OMIM|614517
ATP8B1	ATP8B1	0.00000E+00	0.684547587177063	0	ATPase	BrainSpLMD|5205	OMIM|602397;HPO|5205|Abnormal liver function tests during pregnancy, Autosomal dominant inheritance, Autosomal recessive inheritance, Cirrhosis, Conjugated hyperbilirubinemia, Diarrhea, Failure to thrive, Fat malabsorption, Fetal distress, Hearing impairment, Hepatomegaly, Increased serum bile acid concentration, Increased serum bile acid concentration during pregnancy, Infantile onset, Intermittent jaundice, Intrahepatic cholestasis, Intrahepatic cholestasis with episodic jaundice, Jaundice, Pancreatitis, Premature birth, Pruritus, Severe short stature, Splenomegaly
BDNF	BDNF	0.00000E+00	0.513372671213325	0	Ligand	BrainSpLMD|627;BrainSpMouseDev|11850	SFARI||Autism, No category;OMIM|113505;HPO|627|Abnormality of temperature regulation, Abnormality of the cardiovascular system, Abnormality of the mouth, Aganglionic megacolon, Aplasia/Hypoplasia of the iris, Autosomal dominant inheritance, Cataract, Central hypoventilation, Constipation, Cryptorchidism, Displacement of the external urethral meatus, Downslanted palpebral fissures, Everted lower lip vermilion, Feeding difficulties, Ganglioneuroblastoma, Ganglioneuroma, Hearing abnormality, Hyperhidrosis, Intellectual disability, Low-set ears, Microcephaly, Micrognathia, Nystagmus, Posteriorly rotated ears, Ptosis, Respiratory insufficiency, Short stature, Visual impairment
CHST1	CHST1	0.00000E+00	0.595582174794354	0	Enzyme: Sulphotransferase	BrainSpLMD|8534;Eurexp|euxassay_000578|thalamus	OMIM|603797
CPNE5	CPNE5	0.00000E+00	0.802103651023308	0	Transport/cargo protein	BrainSpLMD|57699	OMIM|604209
CRABP1	CRABP1	0.00000E+00	0.418396384850424	0	Transport/cargo protein	BrainSpLMD|1381	OMIM|180230
CUX1	CUX1	0.00000E+00	0.729824805988432	0	Transcription regulatory protein	BrainSpLMD|1523;BrainSpMouseDev|12828	SFARI||Autism, 3 - Suggestive evidence;OMIM|116896;COSMIC||endometrial, melanoma, colorectal, AML, MDS, other tumour types
DGKZ	DGKZ	0.00000E+00	0.45223794683825	0	Enzyme: Phosphotransferase	BrainSpLMD|8525;Eurexp|euxassay_003474|dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, midgut, pharyngo-tympanic tube, submandibular gland primordium, telencephalon, thymus primordium, trigeminal V, vibrissa	SFARI||Autism, No category;OMIM|601441
ERCC4	ERCC4	0.00000E+00	0.806735259620139	0	DNA repair protein	BrainSpLMD|2072	OMIM|133520;COSMIC||skin basal cell, skin squamous cell, melanoma;HPO|2072|Abnormality of amino acid metabolism, Abnormality of chromosome stability, Abnormality of the dentition, Absent thumb, Almond-shaped palpebral fissure, Aplasia/Hypoplasia of the radius, Arteriosclerosis, Arthralgia, Ascites, Ataxia, Autosomal recessive inheritance, Basal cell carcinoma, Biliary atresia, Bone marrow hypocellularity, Cachexia, Cataract, Cognitive impairment, Confusion, Conjunctival telangiectasia, Cryptorchidism, Cutaneous photosensitivity, Deeply set eye, Defective DNA repair after ultraviolet radiation damage, Demyelinating peripheral neuropathy, Dermal atrophy, Developmental regression, Diplopia, Dry skin, Dysarthria, EEG abnormality, Elevated hepatic transaminases, Erythema, Esophageal atresia, Failure to thrive, Fatigue, Fever, Freckling, Global developmental delay, Hearing impairment, High pitched voice, Hydrocephalus, Hyperkeratosis, Hypermelanotic macule, Hypertension, Hypogonadism, Hypopigmented skin patches, Hypoplasia of dental enamel, Infantile onset, Intellectual disability, Intellectual disability, mild, Intellectual disability, progressive, Irregular hyperpigmentation, Keratitis, Lack of subcutaneous fatty tissue, Leukopenia, Low-set ears, Melanoma, Microcephaly, Numerous pigmented freckles, Nystagmus, Optic atrophy, Papilloma, Papule, Phenotypic variability, Poikiloderma, Poor coordination, Prematurely aged appearance, Pyridoxine-responsive sideroblastic anemia, Retinopathy, Scoliosis, Sensorineural hearing impairment, Severe short stature, Short palpebral fissure, Short stature, Skin rash, Spasticity, Squamous cell carcinoma of the skin, Strabismus, Telangiectasia of the skin, Thin skin, Thrombocytopenia, Tracheoesophageal fistula, Urticaria, Visual impairment
EXPH5	EXPH5	0.00000E+00	0.458622285528641	0	Unclassified	BrainSpLMD|23086	OMIM|612878;HPO|23086|Autosomal recessive inheritance, Epidermal acanthosis, Fragile skin, Hyperkeratosis
FAM102B	FAM102B	0.00000E+00	0.563137394084481	0	Unclassified	Eurexp|euxassay_007966|dorsal root ganglion, glossopharyngeal IX, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII	
FAP	FAP	0.00000E+00	0.701020100802504	0	Serine protease	BrainSpLMD|2191;Eurexp|euxassay_015530|anterior abdominal wall, axial muscle, axial skeleton, body-wall mesenchyme, brain, central nervous system, dermis, diaphragm, epithelium, ethmoid bone primordium, facial bones primordia, gut, head mesenchyme, interdigital region between digits 1 and 2, interdigital region between digits 2 and 3, interdigital region between digits 3 and 4, interdigital region between digits 4 and 5, lens, mesenchyme, mesothelium, nasal capsule, nasal cavity, nasal septum, olfactory, optic foramen, orbital fissure, orbito-sphenoid, paraxial mesenchyme, parietal, pectoral girdle and thoracic body wall, pelvic girdle, pericardial cavity, peritoneal cavity, physiological umbilical hernia, pleuro-pericardial folds, skeletal muscle, trunk mesenchyme, turbinate, vertebral axis muscle system, visceral, viscerocranium	OMIM|600403
FBXW8	FBXW8	0.00000E+00	0.419230589006699	0	Ubiquitin proteasome system protein	BrainSpLMD|26259	OMIM|609073
FHL2	FHL2	0.00000E+00	0.479019153157918	0	Adapter molecule	BrainSpLMD|2274	OMIM|602633;HPO|2274|Dilated cardiomyopathy
GALNT14	GALNT14	0.00000E+00	1.01079186754025	0	Enzyme: Galactosyltransferase	BrainSpLMD|79623;Eurexp|euxassay_009033|diencephalon, dorsal root ganglion, glossopharyngeal IX, hindbrain, midbrain, neural retina, olfactory, pituitary, spinal cord, telencephalon, trigeminal V, vagus X, vestibulocochlear VIII	SFARI||Autism, 4 - Minimal evidence;OMIM|608225
GAS2L3	GAS2L3	0.00000E+00	0.419209668320727	0	Cytoskeletal protein	BrainSpLMD|283431	OMIM|617224
GFRA1	GFRA1	0.00000E+00	0.699817478820428	0	Cell surface receptor	BrainSpLMD|2674;Eurexp|euxassay_004165|aorta, axial skeleton, bladder, cortex, dorsal root ganglion, left lung, lip, mantle layer, marginal layer, mesenchyme, midgut, oesophagus, paraxial mesenchyme, rectum, rest of mesenchyme, right lung, skeletal muscle, stomach, trigeminal V, vertebral axis muscle system, vestibulocochlear VIII;BrainSpMouseDev|14361	OMIM|601496
GNB4	GNB4	0.00000E+00	0.736683036286082	0	G protein	BrainSpLMD|59345;Eurexp|euxassay_006820|aortic valve, cervical, cervico-thoracic, clavicle, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, mitral valve, neural retina, pulmonary valve, thoracic, tricuspid valve, trigeminal V, vagus X, valve, ventral grey horn;BrainSpMouseDev|14472	OMIM|610863;HPO|59345|Autosomal dominant inheritance, Axonal regeneration, Distal sensory impairment, Hammertoe, Hyporeflexia, Onion bulb formation, Pes cavus, Slow progression, Steppage gait
GPR63	GPR63	0.00000E+00	0.644290738923066	0	G protein coupled receptor	BrainSpLMD|81491	OMIM|606915
HLA-L	HLA-L	0.00000E+00	0.683949486153092	0		BrainSpLMD|3139	
IL7R	IL7R	0.00000E+00	0.610186538807401	0	Cytokine receptor	BrainSpLMD|3575;Eurexp|euxassay_005872|adrenal gland, thymus primordium	OMIM|146661;COSMIC||ALL, ETP ALL, Severe combined immune deficiency;HPO|3575|Abnormality of lymphocytes, Alopecia, Aplasia/Hypoplasia of the eyebrow, Autosomal recessive inheritance, Chronic diarrhea, Decrease in T cell count, Desquamation of skin soon after birth, Diarrhea, Dry skin, Eczema, Edema, Eosinophilia, Erythroderma, Failure to thrive, Failure to thrive secondary to recurrent infections, Fever, Hepatomegaly, Lymphadenopathy, Oral ulcer, Otitis media, Pneumonia, Pruritus, Recurrent opportunistic infections, Severe combined immunodeficiency, Splenomegaly, Thickened skin
ITGA11	ITGA11	0.00000E+00	0.972869311648248	0	Adhesion molecule	BrainSpLMD|22801;Eurexp|euxassay_008538|axial skeleton, clavicle, femur, humerus, mandible, maxilla, meninges, mesenchyme, paraxial mesenchyme, pelvic girdle, rib, scapula, thymus primordium	OMIM|604789
JAKMIP1	JAKMIP1	0.00000E+00	0.530467360825015	0	Adapter molecule	BrainSpLMD|152789	SFARI||Autism, 5 - Hypothesized but untested;OMIM|611195
KCNA1	KCNA1	0.00000E+00	0.653076273013238	0	Voltage gated channel	BrainSpLMD|3736;Eurexp|euxassay_011021|dorsal root ganglion, facial VII, trigeminal V;BrainSpMouseDev|16258	OMIM|176260;HPO|3736|Abnormality of movement, Abnormality of the hand, Ataxia, Autosomal dominant inheritance, Babinski sign, Blurred vision, Dysarthria, EMG abnormality, Elevated serum creatine phosphokinase, Episodic ataxia, Headache, Hyperreflexia, Juvenile onset, Myokymia, Slurred speech, Spastic gait, Tremor, Type 1 muscle fiber predominance, Variable expressivity, Vertigo
KRT17	KRT17	0.00000E+00	0.465273895354471	0	Cytoskeletal protein	BrainSpLMD|3872	OMIM|148069;HPO|3872|Abnormal blistering of the skin, Abnormality of nail color, Adenoma sebaceum, Autosomal dominant inheritance, Carious teeth, Dry hair, Epidermoid cyst, Folliculitis, Heterogeneous, Hoarse voice, Hyperhidrosis, Ichthyosis, Nail dysplasia, Nail dystrophy, Natal tooth, Oral leukoplakia, Palmoplantar hyperhidrosis, Palmoplantar hyperkeratosis, Palmoplantar keratoderma, Skin plaque, Sparse and thin eyebrow, Sparse scalp hair, Steatocystoma multiplex, Subungual hyperkeratosis, Thick nail
LINC00348	LINC00348	0.00000E+00	0.504318186296679	0			
MAP2K1	MAP2K1	0.00000E+00	0.803396349743741	0	Dual specificity kinase	BrainSpLMD|5604	OMIM|176872;COSMIC||NSCLC, melanoma, colorectal, Cardiofaciocutaneous syndrome;HPO|5604|Abnormal bleeding, Abnormality of the palpebral fissures, Abnormality of the ulna, Abnormality of vision, Amegakaryocytic thrombocytopenia, Anteverted nares, Aplasia/Hypoplasia of the eyebrow, Atrial septal defect, Autosomal dominant inheritance, Biparietal narrowing, Brachydactyly, Brittle hair, Cavernous hemangioma, Clinodactyly, Coarctation of aorta, Coarse facial features, Cryptorchidism, Cubitus valgus, Curly hair, Cystic hygroma, Deep palmar crease, Dental malocclusion, Depressed nasal bridge, Downslanted palpebral fissures, Dry skin, Dystrophic fingernails, EEG abnormality, Epicanthus, Excessive wrinkled skin, Failure to thrive, Failure to thrive in infancy, Feeding difficulties in infancy, Fine hair, Frontal bossing, Full cheeks, Generalized hyperpigmentation, Global developmental delay, Heat intolerance, Heterogeneous, High forehead, High palate, High, narrow palate, Hyperextensible skin, Hyperhidrosis, Hyperkeratosis pilaris, Hypertelorism, Hypertrophic cardiomyopathy, Hypoplasia of the zygomatic bone, Ichthyosis, Intellectual disability, Kyphoscoliosis, Long face, Long palpebral fissure, Long philtrum, Low posterior hairline, Low-set, posteriorly rotated ears, Lymphedema, Macrocephaly, Macrotia, Male infertility, Micrognathia, Multiple cafe-au-lait spots, Multiple lentigines, Muscular hypotonia, Myopia, Neurofibrosarcoma, Nystagmus, Palmoplantar keratoderma, Patent ductus arteriosus, Pectus excavatum, Pectus excavatum of inferior sternum, Postnatal growth retardation, Premature birth, Ptosis, Pulmonic stenosis, Radial deviation of finger, Reduced bone mineral density, Reduced factor XII activity, Reduced factor XIII activity, Scoliosis, Seizures, Sensorineural hearing impairment, Shield chest, Short neck, Short nose, Short stature, Slow-growing hair, Sparse hair, Sparse or absent eyelashes, Strabismus, Superior pectus carinatum, Synovitis, Thickened helices, Triangular face, Underdeveloped supraorbital ridges, Ventricular septal defect, Webbed neck, Wide mouth
MCTP2	MCTP2	0.00000E+00	1.06069519017963	0	Calcium binding protein	BrainSpLMD|55784	OMIM|616297;HPO|55784|2-3 toe cutaneous syndactyly, Abnormal aortic arch morphology, Abnormality of the cardiac septa, Abnormality of the dentition, Attention deficit hyperactivity disorder, Autistic behavior, Bicuspid aortic valve, Bifid tongue, Blepharophimosis, Broad nasal tip, Cleft palate, Coarctation of aorta, Coarse facial features, Congenital diaphragmatic hernia, Cryptorchidism, Decreased serum insulin-like growth factor 1, Delayed speech and language development, Failure to thrive, Finger clinodactyly, Flat occiput, Generalized joint laxity, Genu valgum, Global developmental delay, Hearing impairment, Hip dislocation, Hypertelorism, Hypospadias, Intrauterine growth retardation, Low 1-minute APGAR score, Low-set ears, Microcephaly, Micrognathia, Micropenis, Mitral stenosis, Postnatal growth retardation, Pulmonary hypoplasia, Seizures, Short distal phalanx of finger, Short philtrum, Short stature, Small for gestational age, Small hand, Small nail, Strabismus, Talipes equinovarus, Thin upper lip vermilion, Triangular face, Upslanted palpebral fissure
MOXD1	MOXD1	0.00000E+00	0.404474418409586	0	Enzyme: Oxygenase	BrainSpLMD|26002	OMIM|609000
MPP7	MPP7	0.00000E+00	0.407573226286387	0	Adapter molecule	BrainSpLMD|143098	OMIM|610973
MREG	MREG	0.00000E+00	0.469834652023164	0	Unclassified	BrainSpLMD|55686	OMIM|609207
MYOM2	MYOM2	0.00000E+00	0.691428604586188	0	Motor protein	BrainSpLMD|9172;Eurexp|euxassay_009376|diaphragm, handplate, paraxial mesenchyme, rest of mesenchyme, skeletal muscle, vertebral axis muscle system	OMIM|603509
NR4A2	NR4A2	0.00000E+00	1.2263928908196	0	Nuclear receptor	BrainSpLMD|4929;BrainSpMouseDev|17994	OMIM|601828;HPO|4929|Bradykinesia, Constipation, Dementia, Depressivity, Dysarthria, Dysphagia, Dystonia, Insidious onset, Lewy bodies, Mask-like facies, Neuronal loss in central nervous system, Parkinsonism, Personality changes, Postural instability, Progressive, Resting tremor, Rigidity, Short stepped shuffling gait, Sleep disturbance, Sporadic, Substantia nigra gliosis, Urinary urgency, Weak voice
NTNG2	NTNG2	0.00000E+00	0.878973376094853	0	Unclassified	BrainSpLMD|84628;Eurexp|euxassay_014227|cochlea, dorsal root ganglion, excretory component, glossopharyngeal IX, intermediate grey horn, mantle layer, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|82364	
OLFML2B	OLFML2B	0.00000E+00	0.769007272214434	0	Unclassified	BrainSpLMD|25903;Eurexp|euxassay_004338|axial skeleton, clavicle, dorsal root ganglion, femur, humerus, incisor, mandibular division, mantle layer, maxillary division, mesenchyme, metatarsus, neural retina, nucleus pulposus, oesophagus, pelvic girdle, rest of mesenchyme, rest of mesencyme, scapula, skeletal muscle, stomach, trigeminal V	
PASK	PASK	0.00000E+00	0.556116888924989	0	Serine/threonine kinase	BrainSpLMD|23178;Eurexp|euxassay_002866|ventricular layer	OMIM|607505
POSTN	POSTN	0.00000E+00	2.26242588120107	0	Adhesion molecule	BrainSpLMD|10631;BrainSpMouseDev|30195	OMIM|608777
PPP1R1A	PPP1R1A	0.00000E+00	0.976554786738413	0	Regulatory/other subunit	BrainSpLMD|5502;Eurexp|euxassay_001697|diencephalon, dorsal root ganglion, glossopharyngeal IX, hindbrain, mantle layer, marginal layer, midbrain, neural retina, olfactory, spinal cord, trigeminal V, vagus X, ventricular layer, vestibulocochlear VIII	OMIM|613246
PRLR	PRLR	0.00000E+00	0.414975723527026	0	Cytokine receptor	BrainSpLMD|5618;Eurexp|euxassay_007856|adrenal gland, axial skeleton, lip, mantle layer, mesenchyme, midgut, olfactory, pituitary, stomach, testis, thyroid, ventral grey horn;BrainSpMouseDev|18879	OMIM|176761;HPO|5618|Amenorrhea, Autosomal dominant inheritance, Galactorrhea, Hemorrhagic ovarian cyst, Infertility, Oligomenorrhea, Prolactin excess
PRSS3	PRSS3	0.00000E+00	0.60886222965046	0	Serine protease	BrainSpLMD|5646	OMIM|613578
RGS12	RGS12	0.00000E+00	1.63904043350436	0	GTPase activating protein	BrainSpLMD|6002	OMIM|602512
SLC20A1	SLC20A1	0.00000E+00	0.819018561221026	0	Membrane transport protein	BrainSpLMD|6574;Eurexp|euxassay_009182|brain, cervical, cervico-thoracic, cortex, dorsal root ganglion, facial VII, glomeruli, glossopharyngeal IX, liver, marginal layer, metanephros, midgut, primitive seminiferous tubules, spinal cord, submandibular gland primordium, thoracic, trigeminal V, vagus X	OMIM|137570
SLC24A4	SLC24A4	0.00000E+00	0.547522008634928	0	Membrane transport protein	BrainSpLMD|123041	OMIM|609840;HPO|123041|Amelogenesis imperfecta, Autosomal recessive inheritance, Carious teeth
