id	symbol	p_val|float	avg_logFC|float	p_val_adj|float	_hprdClass	_expr	_geneLists
ABCC12	ABCC12	0.00000E+00	0.40139129197808	0	Transport/cargo protein	BrainSpLMD|94160	OMIM|607041
ABRACL	ABRACL	0.00000E+00	0.404527081378719	0	Unclassified	BrainSpLMD|58527	
ADTRP	ADTRP	0.00000E+00	0.456768356542124	0	Unclassified	BrainSpLMD|84830	OMIM|614348
ANKRD33B	ANKRD33B	0.00000E+00	0.441600921270073	0			
ARHGAP20	ARHGAP20	0.00000E+00	0.406127583628782	0	GTPase activating protein	BrainSpLMD|57569;Eurexp|euxassay_010398|mesenchyme	OMIM|609568
ARSJ	ARSJ	0.00000E+00	0.527976293452124	0	Enzyme: Sulphatase	BrainSpLMD|79642	OMIM|610010
ATP6V1C1	ATP6V1C1	0.00000E+00	0.426040640478123	0	ATPase	BrainSpLMD|528;Eurexp|euxassay_002745|basal plate, dorsal root ganglion, facial VII, glossopharyngeal IX, inferior, mantle layer, marginal layer, superior, trigeminal V, vagus X, ventral grey horn, vestibular component, vibrissa	OMIM|603097
BBS7	BBS7	0.00000E+00	0.422774263408492	0	Unclassified	BrainSpLMD|55212	OMIM|607590;HPO|55212|Abnormal electroretinogram, Autosomal recessive inheritance, External genital hypoplasia, Hypertension, Hypogonadism, Hypoplasia of penis, Hypoplasia of the ovary, Intellectual disability, Multicystic kidney dysplasia, Nystagmus, Obesity, Pigmentary retinopathy, Polydactyly, Postaxial hand polydactyly, Rod-cone dystrophy, Short stature
BEX5	BEX5	0.00000E+00	0.422044583529077	0	Unclassified		OMIM|300693
C3orf14	C3orf14	0.00000E+00	0.456613338808641	0	Unclassified	BrainSpLMD|57415	
CNTN3	CNTN3	0.00000E+00	0.92425584088196	0	Immunoglobulin	Eurexp|euxassay_009023|mantle layer, marginal layer, ventral grey horn;BrainSpMouseDev|18254	SFARI||Autism, No category;OMIM|601325
CREG1	CREG1	0.00000E+00	0.444736631154988	0	Secreted polypeptide	BrainSpLMD|8804;Eurexp|euxassay_003469|liver	
CYP4X1	CYP4X1	0.00000E+00	0.440149117527317	0	Enzyme: Oxygenase	BrainSpLMD|260293	OMIM|614999
DCAF6	DCAF6	0.00000E+00	0.409035625232766	0	Transcription regulatory protein	BrainSpLMD|55827	OMIM|610494
DNAH6	DNAH6	0.00000E+00	0.750859554691552	0	Unclassified	BrainSpLMD|1768;Eurexp|euxassay_011366|choroid invagination, choroid plexus, roof plate	OMIM|603336
DPY19L1	DPY19L1	0.00000E+00	0.475639882582954	0	Unclassified		OMIM|613892
EPHA3	EPHA3	0.00000E+00	0.623788002218149	0	Receptor tyrosine kinase	BrainSpLMD|2042;Eurexp|euxassay_018957|axial muscle, clavicle, cranial muscle, extrinsic ocular muscle, floorplate, head mesenchyme, incisor, lip, lung, mantle layer, marginal layer, mesenchyme, molar, naris, palatal shelf, pectoral girdle and thoracic body wall, skeletal muscle, tarsus, thymus primordium, tongue, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|13615	OMIM|179611;COSMIC||lung cancer, CRC, melanoma
FAM3C	FAM3C	0.00000E+00	0.69541356653345	0	Cytokine	BrainSpMouseDev|27743	OMIM|608618
