id	symbol	p_val|float	avg_logFC|float	p_val_adj|float	_hprdClass	_expr	_geneLists
ANKRD18DP	ANKRD18DP	0.00000E+00	0.406015899007802	0		BrainSpLMD|348840	
BAIAP3	BAIAP3	0.00000E+00	0.539546925724954	0	Unclassified	BrainSpLMD|8938;BrainSpMouseDev|144469	OMIM|604009
CARMIL1	CARMIL1	0.00000E+00	0.485616519742031	0	Unclassified	BrainSpLMD|55604;Eurexp|euxassay_009829|clavicle, femur, mandible, mantle layer, marginal layer, maxilla, orbito-sphenoid, palatal shelf, rib, skeleton, vibrissa	OMIM|609593
CCDC3	CCDC3	0.00000E+00	0.502139403560779	0	Unclassified	BrainSpLMD|83643;Eurexp|euxassay_009735|epithelium, floor plate, floorplate, mantle layer, mesenchyme, naso-lacrimal duct, olfactory	
CCDC68	CCDC68	0.00000E+00	0.463186841870562	0	Unclassified	BrainSpLMD|80323	OMIM|616909
CFAP221	CFAP221	0.00000E+00	0.52011667106183	0			
CNTN3	CNTN3	0.00000E+00	0.745467518083059	0	Immunoglobulin	Eurexp|euxassay_009023|mantle layer, marginal layer, ventral grey horn;BrainSpMouseDev|18254	SFARI||Autism, No category;OMIM|601325
COL22A1	COL22A1	0.00000E+00	0.5071044217377	0	Extracellular matrix protein	BrainSpLMD|169044	OMIM|610026
CPNE9	CPNE9	0.00000E+00	0.406412736288755	0	Transport/cargo protein	BrainSpLMD|151835	
DNAH14	DNAH14	0.00000E+00	0.424218243156666	0	Motor protein	BrainSpLMD|127602	OMIM|603341
DZIP3	DZIP3	0.00000E+00	0.508995867890137	0	Ubiquitin proteasome system protein	BrainSpLMD|9666	OMIM|608672
FBXL2	FBXL2	0.00000E+00	0.473142282695611	0	Ubiquitin proteasome system protein	BrainSpLMD|25827;Eurexp|euxassay_015900|dorsal root ganglion, glossopharyngeal IX, trigeminal V	OMIM|605652
HSPB3	HSPB3	0.00000E+00	0.457871479287404	0	Chaperone	BrainSpLMD|8988;Eurexp|euxassay_006750|diaphragm, extrinsic, footplate, handplate, left lung, other mesenchyme, paraxial mesenchyme, rest of mesenchyme, right lung, skeletal muscle, vertebral axis muscle system	OMIM|604624;HPO|8988|Areflexia of lower limbs, Autosomal dominant inheritance, Difficulty walking, Distal lower limb muscle weakness, Distal upper limb muscle weakness, EMG: neuropathic changes, Hyporeflexia of lower limbs, Peripheral neuropathy, Skeletal muscle atrophy, Slow progression, Steppage gait
IL1RAP	IL1RAP	0.00000E+00	0.410289025687658	0	Cell surface receptor	BrainSpLMD|3556;Eurexp|euxassay_003867|calyces, choroid plexus, lateral recess, ventral grey horn	OMIM|602626
IQCA1	IQCA1	0.00000E+00	0.513021055278707	0	Unclassified	BrainSpLMD|79781	
KIAA1211L	KIAA1211L	0.00000E+00	0.427316934360781	0	Unclassified	BrainSpLMD|343990	
KIAA1549	KIAA1549	0.00000E+00	0.497805621735106	0	Unclassified	BrainSpLMD|57670;Eurexp|euxassay_013378|brain, cartilaginous ring, dorsal root ganglion, facial VII, glossopharyngeal IX, incisor, metanephros, molar, neural retina, spinal cord, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|613344;COSMIC||pilocytic astrocytoma
LARGE1	LARGE1	0.00000E+00	0.556042348687587	0	Enzyme: Glycosyltransferase	BrainSpLMD|9215;Eurexp|euxassay_011033|dorsal root ganglion, facial VII, marginal layer, trigeminal V;BrainSpMouseDev|16566	OMIM|603590;HPO|9215|Abnormal aldolase level, Abnormal lactate dehydrogenase activity, Abnormal levels of creatine kinase in blood, Abnormality of neuronal migration, Abnormality of the periventricular white matter, Abnormality of the voice, Absent septum pellucidum, Achilles tendon contracture, Agenesis of corpus callosum, Anal atresia, Anophthalmia, Aplasia/Hypoplasia involving the skeletal musculature, Areflexia, Atresia of the external auditory canal, Autosomal recessive inheritance, Babinski sign, Blindness, Buphthalmos, Cataract, Cerebellar dysplasia, Cerebellar hypoplasia, Chorioretinal dysplasia, Cleft palate, Cleft upper lip, Cognitive impairment, Coloboma, Congenital contracture, Congenital muscular dystrophy, Corneal opacity, Cryptorchidism, Dandy-Walker malformation, Decreased light- and dark-adapted electroretinogram amplitude, EEG abnormality, EMG abnormality, EMG: myopathic abnormalities, Elbow flexion contracture, Elevated serum creatine phosphokinase, Excessive daytime sleepiness, Facial palsy, Flexion contracture, Gait disturbance, Generalized hypotonia, Glaucoma, Global developmental delay, Heterogeneous, Horizontal nystagmus, Hydrocephalus, Hypertonia, Hypoplasia of penis, Hypoplasia of the brainstem, Hypoplasia of the corpus callosum, Hypoplasia of the pons, Hypoplastic male external genitalia, Hyporeflexia, Infantile onset, Intellectual disability, Intellectual disability, profound, Intellectual disability, severe, Joint contracture of the hand, Lissencephaly, Lower limb hyperreflexia, Macrocephaly, Macroglossia, Macrogyria, Megalocornea, Meningoencephalocele, Metatarsus valgus, Microcephaly, Microphthalmia, Microtia, Motor delay, Muscle weakness, Muscular dystrophy, Muscular hypotonia, Myopathy, Myopia, Neurological speech impairment, Occipital encephalocele, Optic atrophy, Optic nerve hypoplasia, Pachygyria, Peters anomaly, Phenotypic variability, Polymicrogyria, Posterior fossa cyst, Proximal muscle weakness, Renal dysplasia, Retinal atrophy, Retinal detachment, Retinal dysplasia, Retinal dystrophy, Seizures, Severe muscular hypotonia, Short stature, Skeletal muscle atrophy, Specific learning disability, Strabismus, Thick cerebral cortex, Type II lissencephaly, Visual impairment
LHFPL6	LHFPL6	0.00000E+00	0.454448760163865	0	Integral membrane protein	BrainSpLMD|10186;Eurexp|euxassay_004723|epidermis, lateral wall, limb, mantle layer, meninges, mesenchyme, metanephros, olfactory lobe, thalamus, ventricular layer, vibrissa	OMIM|606710;COSMIC||lipoma
LINC01250	LINC01250	0.00000E+00	0.510655262950895	0			
LINC02055	LINC02055	0.00000E+00	0.417821406180598	0			
LINC02217	LINC02217	0.00000E+00	0.431373163464762	0			
LOC101927745	LOC101927745	0.00000E+00	0.505061823153594	0			
MAGI2-AS3	MAGI2-AS3	0.00000E+00	0.434647002880141	0			
MARK1	MARK1	0.00000E+00	0.445638405014025	0	Serine/threonine kinase	BrainSpLMD|4139;Eurexp|euxassay_013555|dorsal root ganglion, facial VII, glossopharyngeal IX, trigeminal V	SFARI||Autism, 4 - Minimal evidence;OMIM|606511
MGAT5B	MGAT5B	0.00000E+00	0.409040207693572	0	Enzyme: Glucosaminyltransferase	BrainSpLMD|146664;BrainSpMouseDev|92513	OMIM|612441
MSC-AS1	MSC-AS1	0.00000E+00	0.55581851411087	0			
MYLK	MYLK	0.00000E+00	0.405516966935754	0	Serine/threonine kinase	BrainSpLMD|4638;BrainSpMouseDev|71754	OMIM|600922;HPO|4638|Abnormality of the iris, Aortic aneurysm, Aortic dissection, Aortic regurgitation, Ascending aortic dissection, Autosomal dominant inheritance, Cardiomegaly, Chest pain, Coronary artery disease, Cutis marmorata, Cystic medial necrosis of the aorta, Descending aortic dissection, Exertional dyspnea, Hypertension, Left ventricular failure, Paroxysmal dyspnea
N4BP2L1	N4BP2L1	0.00000E+00	0.437769932398512	0	Unclassified	BrainSpLMD|90634	
OTOGL	OTOGL	0.00000E+00	0.84186867265726	0	Unclassified	BrainSpLMD|283310	OMIM|614925;HPO|283310|Autosomal recessive inheritance, Hearing impairment
